,safegraph_place_id,location_name,latitude,longitude,city,region,postal_code,stateFIPS,countyFIPS,countyName,poi_cbg,2019-12,2020-01,2020-02,2020-03,2020-04,2020-05,2020-06,base,size
4788,sg:65465725668942ba802001b378d2da96,Saint Irenaeus Catholic Church,33.828689000000004,-118.04228300000001,Cypress,CA,90630,06,06059,Orange County,060591101041,185.0,180.0,185.0,76.0,7.0,10.0,30.0,182.5,5.0
4789,sg:654c5851a8e442c39cb16f167a3d58db,Hilliard Chapel AME Zion Church,37.955917,-121.26231200000001,Stockton,CA,95205,06,06077,San Joaquin County,060770019002,2.0,9.0,3.0,3.0,2.0,8.0,3.0,6.0,0.0
4790,sg:654e5bea8d85498490a1a5431843e757,Heartland Community Church,37.739081,-121.128877,Ripon,CA,95366,06,06077,San Joaquin County,060770050013,30.0,31.0,31.0,21.0,6.0,4.0,5.0,31.0,3.0
4791,sg:65510095719d466283d1e29c6fdade9c,Berkeley Higashi Honganji Buddhist Temple,37.855796999999995,-122.278497,Berkeley,CA,94703,06,06001,Alameda County,060014234004,64.0,46.0,33.0,27.0,20.0,15.0,17.0,39.5,3.0
4792,sg:65610c0762e3440a9cc70ccb588b6da3,Sonoma United Methodist Church,38.289547999999996,-122.456756,Sonoma,CA,95476,06,06097,Sonoma County,060971502041,8.0,9.0,2.0,3.0,1.0,1.0,1.0,5.5,0.0
4793,sg:65662a17415a4739b9a0d6104d5a0313,Hammertown and West Lane Masjid,38.01583400000001,-121.293419,Stockton,CA,95210,06,06077,San Joaquin County,060770034101,0.0,0.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0
4794,sg:656aca8da4854a76920beed4b219510d,St Marcellinus Ccd,34.004298999999996,-118.16326200000002,Commerce,CA,90040,06,06037,Los Angeles County,060375323031,33.0,27.0,43.0,12.0,5.0,2.0,0.0,35.0,3.0
4795,sg:656c76f3860d42b0a0e7ce28a01357b7,New Hope Fellowship San Dimas,34.112258000000004,-117.795686,San Dimas,CA,91773,06,06037,Los Angeles County,060374003041,33.0,29.0,34.0,34.0,23.0,30.0,28.0,31.5,3.0
4796,sg:65706e866e754f30ae32e0f20b4f7def,St Anne's In the Mountains Catholic Church,34.201176000000004,-117.139,Running Springs,CA,92382,06,06071,San Bernardino County,060710111014,19.0,21.0,9.0,29.0,2.0,2.0,3.0,15.0,1.0
4797,sg:657543d58d5f42129deef2c8b0008a7a,Saint Reed Missionary Baptist Church,33.967220000000005,-118.26319699999999,Los Angeles,CA,90001,06,06037,Los Angeles County,060372398013,116.0,115.0,91.0,86.0,47.0,42.0,12.0,103.0,5.0
4798,sg:6575947e47484665b7482873bdf2fe5e,Fellowship Church of Burbank,34.181515000000005,-118.305705,Burbank,CA,91502,06,06037,Los Angeles County,060373107021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4799,sg:6575c435f6874369bfc2609be7e3bee6,First Lutheran Church,39.525779,-122.197667,Willows,CA,95988,06,06021,Glenn County,060210104002,24.0,6.0,22.0,8.0,8.0,12.0,14.0,14.0,1.0
4800,sg:657b3cb6d1fa4946bb547f22fe36baa5,Vietnamese Presbyterian Church,33.791195,-117.94068600000001,Garden Grove,CA,92840,06,06059,Orange County,060590883021,110.0,125.0,108.0,73.0,36.0,48.0,41.0,116.5,5.0
4801,sg:657b44ef05534fdca4ec957623a2029d,IFGF San Francisco,37.646987,-122.41492099999999,South San Francisco,CA,94080,06,06081,San Mateo County,060816023001,3.0,4.0,6.0,3.0,3.0,6.0,3.0,5.0,0.0
4802,sg:657dae4ddb5948368af4e0bfc6b3abf9,Ukrainian Orthodox Church of St Vladimir,34.08383,-118.287842,Los Angeles,CA,90029,06,06037,Los Angeles County,060371914201,61.0,55.0,35.0,22.0,17.0,20.0,9.0,45.0,3.0
4803,sg:657efce3410a4972bf485e2bad58b2a9,True Jesus Church,33.836107,-118.06366000000001,Lakewood,CA,90715,06,06037,Los Angeles County,060375551041,30.0,40.0,43.0,26.0,13.0,21.0,29.0,41.5,3.0
4804,sg:65858ac4338248cf8a23fc6c07183727,First New Christian Fellowship Baptist Church,33.938483000000005,-118.304267,Los Angeles,CA,90047,06,06037,Los Angeles County,060376003021,9.0,4.0,3.0,2.0,7.0,5.0,4.0,3.5,0.0
4805,sg:6588cfb03cb64d919c64eb3defb7a2ef,Saint Paul Primative Baptist Church,37.84569000000001,-122.285147,Oakland,CA,94608,06,06001,Alameda County,060014008002,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
4806,sg:658ae698695948649b3211408ab96cbd,St Stanislaus Catholic,37.638748,-121.003204,Modesto,CA,95354,06,06099,Stanislaus County,060990017002,21.0,21.0,19.0,11.0,1.0,9.0,13.0,20.0,2.0
4807,sg:658f8bc458db4492aefcdce3697b23a8,Faith Community Church,34.365759000000004,-118.51185500000001,Newhall,CA,91321,06,06037,Los Angeles County,060379203123,133.0,96.0,103.0,79.0,3.0,18.0,27.0,99.5,4.0
4808,sg:6594829e33db4bcb81fd66b7474ecfbf,First Southern Baptist Church,36.325520000000004,-121.242346,Greenfield,CA,93927,06,06053,Monterey County,060530112021,50.0,36.0,30.0,23.0,18.0,17.0,19.0,33.0,3.0
4809,sg:65a6e53233a4420cad405c2e0d6868ce,St Mary's Seminary,34.459038,-119.69453999999999,Santa Barbara,CA,93105,06,06083,Santa Barbara County,060830005011,1.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0
4810,sg:65a9c19d04cf476a9b82a85bacbcbc73,Faith Missionary Baptist Church,37.953333,-122.00586799999999,Concord,CA,94518,06,06013,Contra Costa County,060133371001,31.0,24.0,26.0,17.0,13.0,16.0,18.0,25.0,2.0
4811,sg:65ad31846dcc4bfcb19ef701d06679a7,East Bay Church Of Religious Science,37.830473,-122.263756,Oakland,CA,94609,06,06001,Alameda County,060014011002,16.0,19.0,14.0,9.0,0.0,5.0,6.0,16.5,1.0
4812,sg:65aecfc5a7784941b80f81b91b1bc501,Masjid of Antelope Valley,34.579902000000004,-118.10869299999999,Palmdale,CA,93550,06,06037,Los Angeles County,060379105012,12.0,18.0,24.0,11.0,0.0,1.0,3.0,21.0,2.0
4813,sg:65b32101aaa1442b913252df657cd1b0,St John Evangelist Church,35.590928999999996,-119.340686,Wasco,CA,93280,06,06029,Kern County,060290044011,118.0,104.0,103.0,60.0,18.0,16.0,26.0,103.5,5.0
4814,sg:65c30076167e49478e40e28a685a74cd,Joonim Church Ventura County,34.213138,-118.883482,Thousand Oaks,CA,91360,06,06111,Ventura County,061110066001,42.0,53.0,34.0,35.0,4.0,20.0,14.0,43.5,3.0
4815,sg:65cef579eaea4876a90585c1613259bc,San Fernando Valley SGI USA Buddhist Center,34.166746,-118.37772,North Hollywood,CA,91601,06,06037,Los Angeles County,060371253201,45.0,56.0,48.0,36.0,4.0,5.0,10.0,52.0,4.0
4816,sg:65cfa2de67d84185a2e7353a41c3d15e,St William's Catholic Church,35.487389,-120.671673,Atascadero,CA,93422,06,06079,San Luis Obispo County,060790126001,126.0,137.0,128.0,81.0,28.0,37.0,60.0,132.5,5.0
4817,sg:65d76c0f923a4860a038d96df4c09a14,The Church of Jesus Christ of Latter day Saints,33.969931,-118.041523,Whittier,CA,90602,06,06037,Los Angeles County,060375018031,114.0,104.0,83.0,75.0,36.0,50.0,39.0,93.5,4.0
4818,sg:65d97d0176c242009705399266c1c6c9,Tyler Street Church of Christ,38.658505,-121.360701,Sacramento,CA,95841,06,06067,Sacramento County,060670075034,21.0,20.0,26.0,13.0,9.0,8.0,18.0,23.0,2.0
4819,sg:65da28617ca9469887937f827ef15237,Church of Christ,34.091883,-117.37341299999999,Rialto,CA,92376,06,06071,San Bernardino County,060710036071,57.0,47.0,62.0,30.0,33.0,23.0,31.0,54.5,4.0
4820,sg:65e095f3e50e494d8b62d693d420ed82,Iglesia Cuadrangular Crece,33.966668,-118.037756,Whittier,CA,90602,06,06037,Los Angeles County,060375018031,7.0,4.0,5.0,1.0,0.0,0.0,2.0,4.5,0.0
4821,sg:65e3de214e0d4aed8e4525512ddc0d0a,Assembly of God Church,37.251711,-121.962556,Los Gatos,CA,95032,06,06085,Santa Clara County,060855072031,45.0,57.0,46.0,21.0,22.0,15.0,20.0,51.5,4.0
4822,sg:65e50995610b4f12a6c829549f33d7cb,Seventh Day Adventist Church,39.74763400000001,-122.189186,Orland,CA,95963,06,06021,Glenn County,060210101002,7.0,3.0,8.0,4.0,2.0,4.0,2.0,5.5,0.0
4823,sg:65e7583131b64488953e9c194d1f5a14,Samoan Congregational Community Church,33.832083000000004,-118.28230400000001,Carson,CA,90745,06,06037,Los Angeles County,060375435012,15.0,21.0,20.0,12.0,8.0,18.0,21.0,20.5,2.0
4824,sg:65eaf87ce08145978e148e6ba9106b67,Evergreen Presbyterian Church,37.298242,-121.769798,San Jose,CA,95135,06,06085,Santa Clara County,060855033311,27.0,24.0,38.0,10.0,1.0,2.0,3.0,31.0,3.0
4825,sg:65ef8917509a4b52915007e65956e986,Iglesia Universal Del Reino De Dios,33.98557,-118.247376,Los Angeles,CA,90001,06,06037,Los Angeles County,060375330011,86.0,89.0,78.0,58.0,38.0,42.0,23.0,83.5,4.0
4826,sg:65f132decb6e463ca340ced3eb9ea1fa,St Francis By The Sea Church,33.542215999999996,-117.780795,Laguna Beach,CA,92651,06,06059,Orange County,060590626051,61.0,56.0,49.0,39.0,19.0,25.0,42.0,52.5,4.0
4827,sg:65f174df438147658bfec6c07be9224e,Evangelical Free Calvary Church of Simi Valley,34.27355,-118.799846,Simi Valley,CA,93065,06,06111,Ventura County,061110077001,10.0,8.0,6.0,14.0,9.0,5.0,10.0,7.0,0.0
4828,sg:65f49b1fd5f442bbae6643c795aa6ffa,Glad Tidings Church,36.091439,-119.040578,Porterville,CA,93257,06,06107,Tulare County,061070035022,18.0,12.0,12.0,20.0,10.0,13.0,18.0,12.0,1.0
4829,sg:66013c25eba548ad92c9507888406c40,Light & Life Church,33.945005,-118.11111000000001,Downey,CA,90240,06,06037,Los Angeles County,060375505005,45.0,49.0,64.0,21.0,11.0,16.0,16.0,56.5,4.0
4830,sg:66045322136446b6a209ebb78aa6b04d,Real Life Church,34.430551,-118.55173899999998,Valencia,CA,91355,06,06037,Los Angeles County,060379201141,433.0,387.0,344.0,177.0,16.0,27.0,39.0,365.5,5.0
4831,sg:66142188e7474cd28001d90f0da5c091,Summit Unitarian Universalist Fellowship,32.835126,-116.97455,Santee,CA,92071,06,06073,San Diego County,060730166172,57.0,65.0,37.0,33.0,30.0,26.0,29.0,51.0,4.0
4832,sg:661aa136c01d46fca80678b5490a6227,Iglesia De Dios En Reseda,34.21532,-118.53081499999999,Reseda,CA,91335,06,06037,Los Angeles County,060371314001,46.0,53.0,52.0,39.0,35.0,36.0,32.0,52.5,4.0
4833,sg:661b9e8fea0f40dbb21dd95725e1cded,The Church of Jesus Christ of Latter day Saints,34.080664,-117.326153,Colton,CA,92324,06,06071,San Bernardino County,060710067003,55.0,50.0,39.0,26.0,14.0,23.0,22.0,44.5,3.0
4834,sg:661c457e659b484d8a898cd149c0c544,Sacramento Choun Korean United Methodist Church,38.686316999999995,-121.219043,Orangevale,CA,95662,06,06067,Sacramento County,060670082081,22.0,19.0,14.0,12.0,3.0,2.0,5.0,16.5,1.0
4835,sg:661db64d4b764b7da3742d0c67207bba,American Lutheran Church,34.163876,-118.345656,Burbank,CA,91505,06,06037,Los Angeles County,060373114001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4836,sg:6621ba13205143e98751bccf4704c195,L D S Church Claremont,34.120964,-117.701652,Claremont,CA,91711,06,06037,Los Angeles County,060374018001,59.0,95.0,52.0,36.0,13.0,11.0,15.0,73.5,4.0
4837,sg:662db9d235434eb0b369357ce6d78525,The Lindley Church,34.17715,-118.528097,Tarzana,CA,91356,06,06037,Los Angeles County,060371392003,5.0,7.0,3.0,4.0,1.0,4.0,0.0,5.0,0.0
4838,sg:66376676fac344ffa6c8ea088c841d30,YOUTH Calvary Chapel East Anaheim,33.861006,-117.793181,Anaheim,CA,92807,06,06059,Orange County,060590218131,293.0,329.0,228.0,172.0,31.0,70.0,24.0,278.5,5.0
4839,sg:663f820f1a0a48098612db4b6c2bc43b,Carmichael Seventh Day Adventist Church,38.642262,-121.356183,Sacramento,CA,95841,06,06067,Sacramento County,060670059012,72.0,41.0,53.0,21.0,14.0,15.0,25.0,47.0,3.0
4840,sg:6640403a4e504e0aaf6001f481b72ffa,Mary Star Of The Sea Catholic Church,34.15586,-119.18328500000001,Oxnard,CA,93033,06,06111,Ventura County,061110045051,123.0,127.0,108.0,61.0,11.0,9.0,21.0,117.5,5.0
4841,sg:664eb5a550ae400ca4cc1d00255dd9c2,Holy Pilgrim Baptist Church,33.971689000000005,-118.26538300000001,Los Angeles,CA,90003,06,06037,Los Angeles County,060372395012,76.0,86.0,74.0,54.0,45.0,48.0,23.0,80.0,4.0
4842,sg:6659444cadaf49418c04001015380892,Capitol Free Will Baptist Church,38.679652000000004,-121.383633,North Highlands,CA,95660,06,06067,Sacramento County,060670074031,2.0,2.0,1.0,6.0,1.0,2.0,0.0,1.5,0.0
4843,sg:6660bd60986c4f4fbe4dc09d49da84f0,St Raphael's Catholic Church,34.435832,-119.814798,Santa Barbara,CA,93111,06,06083,Santa Barbara County,060830030012,120.0,86.0,149.0,93.0,12.0,16.0,20.0,117.5,5.0
4844,sg:66618959ae944fa9ae69ae89506cf20e,Bethel Missionary Baptist Church,37.759746,-122.19131000000002,Oakland,CA,94621,06,06001,Alameda County,060014088001,79.0,80.0,74.0,41.0,24.0,30.0,23.0,77.0,4.0
4845,sg:666b3c89d7d0469eb319be302408eb7a,Saint Athanasius Orthodox Church,34.415764,-119.85893600000001,Goleta,CA,93117,06,06083,Santa Barbara County,060830029263,85.0,137.0,105.0,90.0,23.0,38.0,58.0,121.0,5.0
4846,sg:666f4498ad27416f874b670208bcc8a1,Seeker's Chapel,33.861678000000005,-117.902064,Fullerton,CA,92831,06,06059,Orange County,060590116021,38.0,28.0,25.0,24.0,7.0,14.0,15.0,26.5,2.0
4847,sg:667073d442e34bd6a4d2e8c9ee4494d7,House Of Prayer,33.930588,-117.945094,La Habra,CA,90631,06,06059,Orange County,060590012023,9.0,14.0,10.0,5.0,2.0,2.0,3.0,12.0,1.0
4848,sg:667223bd94ed43dbb6efaaf713f4c8b3,St Kieran's Catholic Church,32.813472999999995,-116.92799199999999,El Cajon,CA,92021,06,06073,San Diego County,060730164013,23.0,11.0,20.0,9.0,0.0,6.0,3.0,15.5,1.0
4849,sg:667358e1e51e45039643dd3479686bfc,Vintage Faith Foursquare Church,34.010533,-118.412151,Culver City,CA,90232,06,06037,Los Angeles County,060377028011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4850,sg:6677143fdf0547bab7be2052be61f283,Celebration Church,38.624122,-121.330598,Carmichael,CA,95608,06,06067,Sacramento County,060670077011,3.0,2.0,5.0,2.0,1.0,1.0,0.0,3.5,0.0
4851,sg:66774b2008054b69831e75c32af0d02a,Our Lady of Lourdes Catholic Church,37.735801,-122.392917,San Francisco,CA,94124,06,06075,San Francisco County,060750612002,35.0,34.0,18.0,11.0,11.0,11.0,11.0,26.0,2.0
4852,sg:669b2159eb3d45caa13693339bb4bdde,Masonic Temple,39.143496,-121.588879,Marysville,CA,95901,06,06115,Yuba County,061150401005,15.0,18.0,19.0,10.0,5.0,12.0,5.0,18.5,1.0
4853,sg:669b6339011b494eb9e161555f83c6de,New Life LA,34.032134,-118.350637,Los Angeles,CA,90016,06,06037,Los Angeles County,060372197001,61.0,41.0,39.0,23.0,4.0,13.0,13.0,40.0,3.0
4854,sg:669bb5057d9b4cb3b03770dd27a75ed6,Congregation Adat Yeshurun,32.863906,-117.239066,La Jolla,CA,92037,06,06073,San Diego County,060730083131,63.0,99.0,59.0,55.0,12.0,24.0,43.0,79.0,4.0
4855,sg:669d2ef01b3349379337a711022211e8,Chinese Christian Church,34.193012,-119.18586699999999,Oxnard,CA,93030,06,06111,Ventura County,061110086002,16.0,8.0,5.0,4.0,7.0,4.0,6.0,6.5,0.0
4856,sg:669f24dcf5104158988405e5272ee819,Guidestone church,33.838561,-118.033652,Buena Park,CA,90620,06,06059,Orange County,060591101102,40.0,38.0,36.0,30.0,20.0,24.0,27.0,37.0,3.0
4857,sg:66a307ac1dc04d89929f9ccb2722c163,New Creation Church,32.737776000000004,-117.088526,San Diego,CA,92105,06,06073,San Diego County,060730027102,0.0,0.0,0.0,233.0,0.0,0.0,101.0,0.0,0.0
4858,sg:66a9c3532f2043fbb152abadaaa02638,Brit Hadasha,37.922684000000004,-122.028392,Walnut Creek,CA,94598,06,06013,Contra Costa County,060133383012,168.0,124.0,136.0,89.0,6.0,3.0,13.0,130.0,5.0
4859,sg:66aa2e2bb2b34865902f4f5f817c1c2f,Universal Church of God In Christ,36.726714,-119.80321399999998,Fresno,CA,93706,06,06019,Fresno County,060190003003,31.0,34.0,21.0,23.0,21.0,21.0,10.0,27.5,2.0
4860,sg:66ab55680a9d4f8c8dab58521383f7df,Horizon Baptist Church,34.230095,-119.01344099999999,Camarillo,CA,93012,06,06111,Ventura County,061110053031,40.0,36.0,38.0,44.0,20.0,16.0,15.0,37.0,3.0
4861,sg:66bc743fcd7542d7b5b757000f92d520,The Church of Jesus Christ of Latter day Saints,38.489994,-121.47954399999999,Sacramento,CA,95822,06,06067,Sacramento County,060670042031,80.0,65.0,46.0,30.0,8.0,9.0,4.0,55.5,4.0
4862,sg:66c067d6deab46a3b621a1d371320169,Calvary San Dimas,34.106317,-117.80075500000001,San Dimas,CA,91773,06,06037,Los Angeles County,060374003042,13.0,14.0,18.0,14.0,11.0,11.0,3.0,16.0,1.0
4863,sg:66c7069607344bddaf5c073bc3406997,Chinese Christian Church of Thousand Oaks,34.206084000000004,-118.882827,Thousand Oaks,CA,91360,06,06111,Ventura County,061110067002,53.0,74.0,52.0,29.0,13.0,18.0,18.0,63.0,4.0
4864,sg:66c846bb55054cdfaa49ae044ef2f0c0,Bethany Christian Fellowship,34.882652,-116.98676499999999,Barstow,CA,92311,06,06071,San Bernardino County,060710120022,15.0,44.0,27.0,13.0,4.0,11.0,10.0,35.5,3.0
4865,sg:66cfbac05e744f7c9209c135f7309c87,Spanish Church of God,34.107592,-117.320311,San Bernardino,CA,92411,06,06071,San Bernardino County,060710049002,33.0,30.0,40.0,27.0,10.0,14.0,16.0,35.0,3.0
4866,sg:66d2bd1e33dc468aae248a5343b3c709,The Church of Jesus Christ of Latter day Saints,37.532282,-120.84817199999999,Turlock,CA,95382,06,06099,Stanislaus County,060990036062,88.0,113.0,72.0,56.0,17.0,28.0,32.0,92.5,4.0
4867,sg:66dc8506930445969ca3cffb2dbfe49b,Redeemer Lutheran Church LCMS,36.822916,-119.80984099999999,Fresno,CA,93711,06,06019,Fresno County,060190045032,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.5,0.0
4868,sg:66e08af289264dff889f1d2dcb206c26,The Church of Jesus Christ of Latter day Saints,33.932284,-116.943996,Banning,CA,92220,06,06065,Riverside County,060650441032,53.0,49.0,41.0,27.0,14.0,19.0,13.0,45.0,3.0
4869,sg:66e1dab9f7174359ac647a30a2df46b4,South Shore Christian Assembly,38.915274,-120.010093,South Lake Tahoe,CA,96150,06,06017,El Dorado County,060170304023,17.0,13.0,14.0,5.0,6.0,9.0,11.0,13.5,1.0
4870,sg:66e457188eb8424c911d4fa567c4c458,East Parkway Church,38.728921,-121.212349,Granite Bay,CA,95746,06,06061,Placer County,060610206051,50.0,40.0,67.0,36.0,15.0,19.0,25.0,53.5,4.0
4871,sg:66e73d40eb994dd785a10dc05d328ed2,Zion Hill Baptist Church,33.967886,-118.327851,Los Angeles,CA,90043,06,06037,Los Angeles County,060372352023,100.0,72.0,67.0,46.0,39.0,46.0,38.0,69.5,4.0
4872,sg:66f2b42e5a9045abad9d79984836627d,Catholic Church of St John the Baptist,36.217244,-121.129271,King City,CA,93930,06,06053,Monterey County,060530113021,102.0,99.0,80.0,46.0,13.0,23.0,23.0,89.5,4.0
4873,sg:66f37b0f422b4da2870d1b5521e07496,Crosspoint Church of Silicon Valley,37.4242,-121.89606599999999,Milpitas,CA,95035,06,06085,Santa Clara County,060855045044,88.0,96.0,81.0,48.0,16.0,26.0,24.0,88.5,4.0
4874,sg:66f6918ccccf41d38a4614df946af5fa,Glory To God Ministries,33.78982,-116.48568,Cathedral City,CA,92234,06,06065,Riverside County,060659410002,10.0,9.0,7.0,5.0,0.0,1.0,0.0,8.0,0.0
4875,sg:66f943338d884f899fa5f58107dc1f46,St Matthew's Catholic Church,37.558349,-122.32276,San Mateo,CA,94402,06,06081,San Mateo County,060816064002,182.0,152.0,165.0,100.0,11.0,25.0,21.0,158.5,5.0
4876,sg:66fc91dea8a94504ae662afecde62c48,Christ Temple Apostolic Church,38.56404000000001,-121.367038,Sacramento,CA,95826,06,06067,Sacramento County,060670091053,35.0,44.0,28.0,16.0,5.0,14.0,12.0,36.0,3.0
4877,sg:66fddba31886413ab9ac8b0a1573091a,Tian Ann Temple,33.96790900000001,-118.14115600000001,Bell Gardens,CA,90201,06,06037,Los Angeles County,060375340022,4.0,9.0,11.0,4.0,5.0,5.0,3.0,10.0,1.0
4878,sg:66ff42b104f14f2c835862012b91cd79,Our Lady of Guadalupe Catholic Church,32.703909,-117.14547900000001,San Diego,CA,92113,06,06073,San Diego County,060730049003,309.0,166.0,245.0,118.0,28.0,31.0,25.0,205.5,5.0
4879,sg:670cec3b2b2a45e19a5575054cc3fbba,Church of Christ In National City,32.673266999999996,-117.07448899999999,National City,CA,91950,06,06073,San Diego County,060730121022,66.0,63.0,59.0,51.0,23.0,26.0,32.0,61.0,4.0
4880,sg:67146a03dc124c588acde3c3e848d54d,1St Christian Church,33.671684,-117.331984,Lake Elsinore,CA,92530,06,06065,Riverside County,060650430061,35.0,27.0,32.0,24.0,4.0,9.0,9.0,29.5,2.0
4881,sg:6721680f7f7e4db8a80ca46c0e6f4a4a,Los Angeles Jungto Society,34.04088,-118.330882,Los Angeles,CA,90019,06,06037,Los Angeles County,060372182201,75.0,84.0,51.0,36.0,20.0,24.0,26.0,67.5,4.0
4882,sg:6723a3c2229b4c4a8658f619cee0790f,Chinese Independent Baptist Church,37.798882,-122.269524,Oakland,CA,94607,06,06001,Alameda County,060014030002,21.0,14.0,14.0,9.0,0.0,2.0,0.0,14.0,1.0
4883,sg:67243c1ad22244b2b08bcf32fbb7ca0a,Grace Fellowship of Dixon,38.452632,-121.82835,Dixon,CA,95620,06,06095,Solano County,060952534022,12.0,18.0,12.0,12.0,10.0,8.0,11.0,15.0,1.0
4884,sg:67263939a28c418fa74ec2e84f4d1c7f,The Church of Jesus Christ of Latter day Saints,33.621361,-114.596443,Blythe,CA,92225,06,06065,Riverside County,060650461032,53.0,58.0,55.0,36.0,12.0,14.0,16.0,56.5,4.0
4885,sg:672aecc183874b38bbd3e0d40dd92b7f,St Anne's Youth Ministry,37.587226,-122.07257800000001,Union City,CA,94587,06,06001,Alameda County,060014403042,403.0,298.0,364.0,185.0,21.0,29.0,51.0,331.0,5.0
4886,sg:672c77d175df4ecfa3c492b5987bd88f,Sunrise Community Church,36.205519,-119.34661899999999,Tulare,CA,93274,06,06107,Tulare County,061070029013,26.0,24.0,28.0,26.0,12.0,12.0,18.0,26.0,2.0
4887,sg:67338d27b3a345fdbd82f4669184f8b5,The Anchor Bible Church,34.058890999999996,-117.22323700000001,Redlands,CA,92373,06,06071,San Bernardino County,060710078001,28.0,17.0,19.0,14.0,1.0,7.0,14.0,18.0,1.0
4888,sg:67356a1b03dc4185936443b50e962aa4,Landmark Missionary Baptist Church,39.201817,-121.086565,Grass Valley,CA,95949,06,06057,Nevada County,060570003001,10.0,15.0,7.0,11.0,6.0,8.0,9.0,11.0,1.0
4889,sg:6736a85e68bc45dd82edfde70d01d429,Oakland City Church,37.798451,-122.20910900000001,Oakland,CA,94602,06,06001,Alameda County,060014066021,2.0,7.0,0.0,1.0,0.0,1.0,0.0,3.5,0.0
4890,sg:6739be1c006e460dba0a27c5f5e8c213,St Timothy Antiochian Orthodox Church,34.644055,-120.460847,Lompoc,CA,93436,0,0,0,0,68.0,56.0,45.0,48.0,28.0,32.0,39.0,50.5,4.0
4891,sg:673a462bbe3e419b931ab86499fe1222,Arrow Highway Wesleyan Church,34.107141999999996,-117.88263400000001,Covina,CA,91722,06,06037,Los Angeles County,060374040004,3.0,2.0,2.0,3.0,0.0,0.0,2.0,2.0,0.0
4892,sg:674094015c8341e9ad27827288d20ec8,First Southern Baptist Church of Hollywood,34.099125,-118.313424,Los Angeles,CA,90028,06,06037,Los Angeles County,060371905102,64.0,46.0,38.0,43.0,16.0,17.0,17.0,42.0,3.0
4893,sg:674197feaf0e4d828c300b1e2beb4f5e,Trinity Lutheran Church Elca,33.746168,-116.945921,Hemet,CA,92544,06,06065,Riverside County,060650433082,27.0,32.0,16.0,13.0,15.0,12.0,20.0,24.0,2.0
4894,sg:674304217c154e1fa282937ab3ca8825,Our Lady Help of Christians,33.78537,-117.96468899999999,Garden Grove,CA,92841,06,06059,Orange County,060590882032,13.0,5.0,6.0,6.0,2.0,10.0,5.0,5.5,0.0
4895,sg:674528c673bf42f89327858d5b578e95,Hays Tabernacle C M E Church,33.944272,-118.254456,Los Angeles,CA,90002,06,06037,Los Angeles County,060372407001,4.0,5.0,3.0,0.0,0.0,4.0,2.0,4.0,0.0
4896,sg:6745c128c4b6491e9efb751aab1c6bd3,First Lutheran Church & School,34.09544,-118.02530300000001,El Monte,CA,91731,06,06037,Los Angeles County,060374324011,10.0,10.0,11.0,7.0,6.0,0.0,0.0,10.5,1.0
4897,sg:67461ecdaa3a4237b895b6c27724e51e,First Southern Hispanic Baptist Church,35.375642,-118.95905800000001,Bakersfield,CA,93306,06,06029,Kern County,060290011033,5.0,0.0,1.0,3.0,2.0,0.0,2.0,0.5,0.0
4898,sg:674d32dcb44b4fe4acad4a8484316dd0,Concord Bible Church,37.965762,-121.96736899999999,Concord,CA,94521,06,06013,Contra Costa County,060133331011,35.0,42.0,39.0,26.0,8.0,17.0,28.0,40.5,3.0
4899,sg:6757445d8b3045dc8294a90c89a8a84a,Iglesia Del Dios Vivo,33.977065,-118.22626100000001,Huntington Park,CA,90255,06,06037,Los Angeles County,060375331041,4.0,8.0,3.0,2.0,1.0,3.0,1.0,5.5,0.0
4900,sg:6758082f37ba48929f810a516771437d,Calstar Christian Church,37.315708,-121.947348,San Jose,CA,95128,06,06085,Santa Clara County,060855064011,32.0,32.0,28.0,19.0,8.0,11.0,8.0,30.0,3.0
4901,sg:675c63eeae504b0fa174f1637fba2c80,La Sierra University Church of Seventh day Adventists,33.914772,-117.49948300000001,Riverside,CA,92505,06,06065,Riverside County,060650409032,273.0,280.0,236.0,132.0,33.0,39.0,35.0,258.0,5.0
4902,sg:675df11686504b2e91bf5b0aaade3b7d,Calvary Baptist Church,34.024887,-117.951429,La Puente,CA,91744,06,06037,Los Angeles County,060374077023,101.0,104.0,69.0,46.0,15.0,35.0,26.0,86.5,4.0
4903,sg:675ecc38e4ea48e09f4b79445190ff26,St Dunstan Church,37.606139,-122.39903999999999,Millbrae,CA,94030,06,06081,San Mateo County,060816045003,138.0,132.0,131.0,81.0,19.0,43.0,37.0,131.5,5.0
4904,sg:675f8142c64c45ae994d45db2667df9d,Mt Israel Baptist Church,33.942634000000005,-118.277397,Los Angeles,CA,90003,06,06037,Los Angeles County,060372405003,33.0,31.0,26.0,14.0,13.0,30.0,16.0,28.5,2.0
