,safegraph_place_id,location_name,latitude,longitude,city,region,postal_code,stateFIPS,countyFIPS,countyName,poi_cbg
10428,sg:9814bbfcbfa644d3973429730ec5df13,Destiny Christian Fellowship,37.509448,-121.973101,Fremont,CA,94538,06,06001,Alameda County,060014415031
10429,sg:a0c9179c68524dcc931a77d04fe19d33,Catholic Church,39.937217,-120.941877,Quincy,CA,95971,06,06063,Plumas County,060630001001
10430,sg:cb9d7e50b23a4401931db6eefbbd59a9,Our Lady of Guadalupe Old Catholic Church,33.831995,-118.222393,Carson,CA,90810,06,06037,Los Angeles County,060375440022
10431,sg:056317f078e344cd8fda52b128bee242,United Methodist Church of Cucamonga,34.114326,-117.594351,Rancho Cucamonga,CA,91730,06,06071,San Bernardino County,060710020273
10432,sg:3b6351754401433dadf2f33ebaf0b706,The Church of Jesus Christ of Latter day Saints,40.575047999999995,-122.428091,Redding,CA,96001,06,06089,Shasta County,060890106023
10433,sg:4df4646f2c3e4b2ba89b2a18380c92d1,Christ Centered Armed Ministries,33.931354999999996,-118.319456,Inglewood,CA,90303,06,06037,Los Angeles County,060376005012
10434,sg:5b4f740be16541259dc43706a9f53bcc,Church of Christ,35.129069,-118.453546,Tehachapi,CA,93561,06,06029,Kern County,060290061001
10435,sg:8236c9564663444cb0e7f4625ee39c4b,St Eugene's Cathedral,38.447207,-122.68781200000001,Santa Rosa,CA,95405,06,06097,Sonoma County,060971517001
10436,sg:8be2691dc10d4cc1acbba0d7f28900ed,Abundant Grace Bible Church,33.914232,-118.32717199999999,Hawthorne,CA,90250,06,06037,Los Angeles County,060376025091
10437,sg:92ff7494ef1c4061b94c7b8011dc4a51,First Presbyterian Church of Roseville,38.737346,-121.27069399999999,Roseville,CA,95661,06,06061,Placer County,060610207122
10438,sg:9b4d929715c14ff2ba06e0f6a544c1e8,Vision,32.813183,-116.946638,El Cajon,CA,92021,06,06073,San Diego County,060730165023
10439,sg:a2158959e82647748425d73ffffcb8b7,St Demiana Coptic Orthodox Church,35.324777000000005,-119.104281,Bakersfield,CA,93311,06,06029,Kern County,060290028084
10440,sg:a2fea38000fd445c96c8b0f3a5726798,Regenesis Church,37.753378999999995,-121.91020900000001,San Ramon,CA,94582,06,06013,Contra Costa County,060133551151
10441,sg:cbdce13c704144c9a59fea4efee1b688,Cornerstone Evangelical Baptist Church,37.729447,-122.41836200000002,San Francisco,CA,94134,06,06075,San Francisco County,060750257011
10442,sg:e74c006a040e408b880dcb0355ffdffc,Church of the Nazarene,34.070544,-117.32066599999999,Colton,CA,92324,06,06071,San Bernardino County,060710125004
10443,sg:003bec057f294ab48127e9f723fb993f,Lutheran Church of Prayer,35.402842,-118.914625,Bakersfield,CA,93306,06,06029,Kern County,060290009104
10444,sg:0376fffae7924e44bace37437ce0b13a,St Michael Antiochian Orthodox Church,34.194534000000004,-118.495902,Van Nuys,CA,91406,06,06037,Los Angeles County,060371321023
10445,sg:2c2c23e55d1a41339cded9af76bb8968,Iglesia De Dios Pentecostal M I Casa De Oracion,34.044462,-118.28663200000001,Los Angeles,CA,90006,06,06037,Los Angeles County,060372211102
10446,sg:3bd79afda74a4a17a296b62b6a6be901,Prosperity Missionary Baptist Church,33.984887,-118.27365800000001,Los Angeles,CA,90003,06,06037,Los Angeles County,060372392023
10447,sg:5fe61c08a23043a6aa0f4da379e012f0,Golden Era Productions,34.095769,-118.294547,Los Angeles,CA,90027,06,06037,Los Angeles County,060371912012
10448,sg:6a2cd459388840f39bb0b3c99bebc50a,Redeemed Christian Church of God,33.963931,-118.35810900000001,Inglewood,CA,90301,06,06037,Los Angeles County,060376012111
10449,sg:76a01c0ad6104d1186f9b20eefabcf53,Grace United Methodist Church,39.074099,-121.64323999999999,Yuba City,CA,95993,06,06101,Sutter County,061010505042
10450,sg:cf0a63841dac46c7b95908b52e75e958,The Arena Christian Church,38.811867,-121.29721299999999,Rocklin,CA,95765,06,06061,Placer County,060610230001
10451,sg:d21edcccc9f24b9bb16c2ae54a2f5896,Victory Outreach Boyle Heights,34.036696,-118.17543500000001,Los Angeles,CA,90063,06,06037,Los Angeles County,060375310003
10452,sg:06838e9d005848fda548235a7f60bf4a,Lake Murray Church,32.780436,-117.036898,La Mesa,CA,91942,06,06073,San Diego County,060730148043
10453,sg:06eecb7b713e4c74bfc84c38e0334499,Our Lady of Mt Carmel,34.436611,-119.64005700000001,Santa Barbara,CA,93108,06,06083,Santa Barbara County,060830015003
10454,sg:278b632f93b148669f15a22ff70a4962,Iglesia De Cristo Mllf,33.76843,-117.95771599999999,Garden Grove,CA,92844,06,06059,Orange County,060590887021
10455,sg:31e15531a8cb4243857f447d48d4427d,Seventh Ave Baptist Church,37.796574,-122.248543,Oakland,CA,94606,06,06001,Alameda County,060014054012
10456,sg:410571f786c24f6b96d0a51c735d84df,Western Day Care School,34.056337,-118.279775,Los Angeles,CA,90057,06,06037,Los Angeles County,060372094011
10457,sg:52d82e56c94f491e9aa367d2dcebc453,Missionaries of Charity,38.517875,-121.460871,Sacramento,CA,95824,06,06067,Sacramento County,060670046021
10458,sg:5a9589ca5ac44d1898090f2d557e58ea,The Bridge Church,33.79908,-117.500243,Corona,CA,92883,06,06065,Riverside County,060650419101
10459,sg:82211daf44fe429c9c438a741470b7da,Good Shepherd Lutheran Church,38.628284,-122.86255600000001,Healdsburg,CA,95448,06,06097,Sonoma County,060971539031
10460,sg:b05862ef5beb469bab845afc2d7a62de,Blessed Sacrament Catholic Church,34.098509,-118.33508799999998,Los Angeles,CA,90028,06,06037,Los Angeles County,060371907001
10461,sg:b0a86b27b5584b3ab4aef420f55b2fad,Restoration For Life Ministries,37.959276,-121.28981,Stockton,CA,95202,06,06077,San Joaquin County,060770001002
10462,sg:c0dfd52f623e40748b34f88d630d319a,Mount Moriah Baptist Church,34.157571999999995,-118.142693,Pasadena,CA,91104,06,06037,Los Angeles County,060374619011
10463,sg:c7bbdc433fef4f4a9e6ac03776ca8320,El Shaddai Ministries,37.686498,-122.113183,San Lorenzo,CA,94580,06,06001,Alameda County,060014337002
10464,sg:cfa771df4c44457dab79ad2ebc8c89aa,St James'episcopal Church,37.987390999999995,-120.38479,Sonora,CA,95370,06,06109,Tuolumne County,061090011004
10465,sg:e759089c52f54800a1f01b99498795a4,The People of the United Methodist Church,34.044663,-118.45133200000001,Los Angeles,CA,90025,06,06037,Los Angeles County,060372673002
10466,sg:1499ba089fff422c9dbda571bdd93b6f,Madonna Del Sasso Parish,36.697480999999996,-121.645799,Salinas,CA,93906,06,06053,Monterey County,060530004002
10467,sg:164455da66944b3cb8c9aeab1a5e637e,325 North Eastern Avenue,32.981134999999995,-115.51822299999999,Brawley,CA,92227,06,06025,Imperial County,060250104001
10468,sg:55f65504175d41e3a25bfc7b7da13e10,Christian Science Church,39.129699,-121.62803400000001,Yuba City,CA,95991,06,06101,Sutter County,061010502012
10469,sg:5a47a7a3968e4d919a587b7f71764e6a,Comunidad Christiana De San Jose,37.40318,-121.89686599999999,San Jose,CA,95131,06,06085,Santa Clara County,060855043221
10470,sg:63c8b57858d34587bbcccad4f7766c54,St Francis of Assisi National Shrine,37.798978999999996,-122.40777299999999,San Francisco,CA,94133,06,06075,San Francisco County,060750106003
10471,sg:6c15e6cd85784d728065137c4a4bd626,Orange County Singles for Christ Church,33.684869,-117.871812,Costa Mesa,CA,92626,06,06059,Orange County,060590626102
10472,sg:7cc91b291d55410796c4e79d203af7bf,St Barnabas Church,37.772471,-122.279821,Alameda,CA,94501,06,06001,Alameda County,060014277002
10473,sg:8129a31593fe445ea0ab8957e3eeeced,Freedom Worship Center,36.317196,-119.31325,Visalia,CA,93277,06,06107,Tulare County,061070018004
10474,sg:8a06ed77acaf406fa3b9e96143753291,New Life Church of the Nazarene,37.74252,-122.458019,San Francisco,CA,94127,06,06075,San Francisco County,060750306003
10475,sg:9db001431c474bebb7383ab4d2f81bf6,Foursquare Church the Living Way,37.330079,-119.633931,Oakhurst,CA,93644,06,06039,Madera County,060390001044
10476,sg:b2a17d74b1404509b57333f4a779da98,St John Missionary Baptist Church,33.944812,-118.269803,Los Angeles,CA,90003,06,06037,Los Angeles County,060372406004
10477,sg:b99ff8124e5944f8821ad2c462511bc6,God's Mountain Ministries,32.794838,-116.920778,El Cajon,CA,92019,06,06073,San Diego County,060730156021
10478,sg:d6498d59352849ca910f08d7b7e1ccbf,Evangelica Baptist Church,33.957842,-118.20521299999999,South Gate,CA,90280,06,06037,Los Angeles County,060375357012
10479,sg:d72b664ba5bc42bd9be1550d91768f66,NorthBay Foursquare Church,38.106911,-122.20513799999999,Vallejo,CA,94591,06,06095,Solano County,060952502001
10480,sg:05b1b36922ae468ea7942ec9b78ad13c,Church of Campbell,37.294613,-121.94261100000001,Campbell,CA,95008,06,06085,Santa Clara County,060855064024
10481,sg:1d3131f6d5d84cfd90b1aa8e6d743adc,Aquarian Foundation,34.131491,-118.344532,Los Angeles,CA,90068,06,06037,Los Angeles County,060371897011
10482,sg:3c8122fbeff347ab96e6a9fbd925a6df,S F Swatow Christian Church,37.762615000000004,-122.506459,San Francisco,CA,94122,06,06075,San Francisco County,060750352021
10483,sg:3d825b0d22314fb6bcd33ec8c1793194,Parkcrest Christian Church,33.82997,-118.116105,Long Beach,CA,90808,06,06037,Los Angeles County,060375737006
10484,sg:483d89a2e2754fac80b9bb7841dff6a4,Ta'leef Collective,37.519833,-121.945241,Fremont,CA,94539,06,06001,Alameda County,060014422004
10485,sg:55d1f793128d4f2a9655a397b877dc52,Little Zion Primitive Baptist Church,33.884199,-118.117011,Bellflower,CA,90706,06,06037,Los Angeles County,060375531004
10486,sg:84effb9dce484bba8d68de38392fb0de,North Park Baptist Church,32.747779,-117.124122,San Diego,CA,92104,06,06073,San Diego County,060730015001
10487,sg:89cfa9246d0b4ccaac30f71f60f37ecf,The Church of Jesus Christ of Latter day Saints,33.982143,-118.18818,Maywood,CA,90270,06,06037,Los Angeles County,060375334032
10488,sg:8a32e1854a414dbb92e701ed580c0ef6,Vina De Lestonnac Convent,33.533389,-117.016729,Temecula,CA,92592,06,06065,Riverside County,060650432392
10489,sg:8de28cfc4db44ed7aaf4aa38c6e22d31,The Church of Jesus Christ of Latter day Saints,33.667546,-117.91582700000001,Costa Mesa,CA,92626,06,06059,Orange County,060590639051
10490,sg:90d01562ea2e420a9a0eadc973f8ff60,Lighthouse San Bruno Foursquare Church,37.609778999999996,-122.406378,San Bruno,CA,94066,06,06081,San Mateo County,060816039002
10491,sg:93a5360725ec46269d86414bf58744ca,Jesus Is Delight Missionary Baptist Church,33.936581,-118.24701499999999,Los Angeles,CA,90059,06,06037,Los Angeles County,060372420002
10492,sg:b7fbeed48d134e589eb1aac843223869,Klein Jewish Chaplaincy Service,33.838038,-118.359249,Torrance,CA,90503,06,06037,Los Angeles County,060376506021
10493,sg:c498b557f5c04437ac78d75af48cb80d,His Light On the Hill,33.712909,-117.189847,Menifee,CA,92586,06,06065,Riverside County,060650427111
10494,sg:dce1cf5cc68b4776a93e6f8f37a8a812,Horizon Community Church,34.572015,-118.09450600000001,Palmdale,CA,93550,06,06037,Los Angeles County,060379105041
10495,sg:f09a138c657748b6bafd91d1456da8ac,Unitarian Universalist Fellowship of Stanisls Cnty,37.710993,-121.03410600000001,Modesto,CA,95356,06,06099,Stanislaus County,060990005051
10496,sg:f6fd5ab3cb2748a0b703c7e197a240cf,West Pittsburg Community Church of God In Christ,38.021716999999995,-121.942311,Bay Point,CA,94565,06,06013,Contra Costa County,060133141042
10497,sg:02752a64b9be46c5ac78fd26b9d2fa34,Jewish Learning Exchange,34.080737,-118.343747,Los Angeles,CA,90036,06,06037,Los Angeles County,060371919021
10498,sg:12291765160f47dd803f33f487d62ee6,Champion the Light Ministries,34.044432,-117.981603,La Puente,CA,91746,06,06037,Los Angeles County,060374071021
10499,sg:211bc4987fd349d6a07ff72d6b1b844e,Barrington Avenue Baptist Church,34.038265,-118.451697,Los Angeles,CA,90025,06,06037,Los Angeles County,060372676001
10500,sg:26e415bc7dd34eb5bdc082a93b0a70c8,Grace Fellowship Church,33.716716,-117.190874,Sun City,CA,92586,06,06065,Riverside County,060650427412
10501,sg:2ae99b588c364eaaa5bdb3f3931cfffa,Carlsbad Community Church,33.159797999999995,-117.343327,Carlsbad,CA,92008,06,06073,San Diego County,060730179003
10502,sg:41045021a4a04571b58ee9b6363862ca,Thai Lao Baptist Church,37.978631,-122.522503,San Rafael,CA,94901,06,06041,Marin County,060411090013
10503,sg:43db75df6d974171892656e3391f287c,Iglesia Ni Cristo Chruch of Christ,38.274333,-122.012262,Fairfield,CA,94533,06,06095,Solano County,060952523161
10504,sg:4b434ed4708c423184834c16353a2b15,First Church of God of Dinuba,36.54634,-119.383496,Dinuba,CA,93618,06,06107,Tulare County,061070004023
10505,sg:4cffe96a493c443580abf31312bd369a,Freedom's Way Baptist Church,34.428399,-118.44626799999999,Santa Clarita,CA,91351,06,06037,Los Angeles County,060379200342
10506,sg:5f39021ca145441d9a8fe5a0751ee3f6,His Place Huntington Beach,33.724475,-117.99338600000002,Huntington Beach,CA,92647,06,06059,Orange County,060590994103
10507,sg:7a4f4a1f809c49bb9d67706e00246dd0,Holy Archangels Michael and Gabriel Romanian Orthodox Church,38.652139,-121.430176,Sacramento,CA,95838,06,06067,Sacramento County,060670065001
10508,sg:8c310b8462f94f35ba35c92b0774041e,New Covenant Church of the Nazarene,38.497004,-121.39093899999999,Sacramento,CA,95828,06,06067,Sacramento County,060670092011
10509,sg:8fa1b0395d324ab781b268f247a7e7fb,Neighborhood Full Gospel Church,39.925491,-122.177158,Corning,CA,96021,06,06103,Tehama County,061030010004
10510,sg:ab61c679b6bb4660920b3f7e16a0af74,New Life Gospel Center Church,32.743829,-117.10066100000002,San Diego,CA,92105,06,06073,San Diego County,060730026011
10511,sg:d0e56800f0ed4902b79fa8ea19c7dd6e,Regency Chino Valley Church,34.003381,-117.721354,Chino,CA,91710,06,06071,San Bernardino County,060710004014
10512,sg:d9518128762e44939eb8dd30bbba9997,Holy Family Church,37.710203,-121.010697,Modesto,CA,95350,06,06099,Stanislaus County,060990005063
10513,sg:e6e148518ecc40cea1bbe9ade299d339,Secret Occult Temple,37.775011,-122.418351,San Francisco,CA,94199,06,06075,San Francisco County,060750177002
10514,sg:e847a95462904356a86672b984ddbff1,South Bay Bible Church,37.378929,-121.93814099999999,San Jose,CA,95131,06,06085,Santa Clara County,060855050062
10515,sg:e8890a3075e04416b344abaae3491e2a,Foothills United Methodist Church,38.701043,-120.98879,Rescue,CA,95672,06,06017,El Dorado County,060170308011
10516,sg:04e1d8e03f42422987b3038a0f168eaf,Lord of Harvest Church,34.073229,-118.27593200000001,Los Angeles,CA,90026,06,06037,Los Angeles County,060371958022
10517,sg:14a20e40130f4179b0ff65b31585598e,Shadowridge Church,38.745061,-121.19571499999999,Granite Bay,CA,95746,06,06061,Placer County,060610206042
10518,sg:22c8ad1bc625422cb500c1e61b4bad98,Fort Yuma United Methodist Church,32.736389,-114.61876200000002,Winterhaven,CA,92283,06,06025,Imperial County,060259400001
10519,sg:5e19c69dcba2465e8e52b09fe5533921,Santa Maria Korean Presbyterian Church,34.915583000000005,-120.463554,Santa Maria,CA,93455,06,06083,Santa Barbara County,060830020112
10520,sg:6299a3c173084c9e91b8a1638683cb69,Southland Commununity Church,34.107336,-118.19821,Los Angeles,CA,90042,06,06037,Los Angeles County,060371838102
10521,sg:76a020370b3a4157a4c0eb64cd881d79,Freewinds San Francisco,37.360607,-121.906218,San Jose,CA,95112,06,06085,Santa Clara County,060855051001
10522,sg:7900557aa44e4bdab6b3586d3b22e43f,Grace Fellowship of Alta Loma,34.151680999999996,-117.60704799999999,Rancho Cucamonga,CA,91737,06,06071,San Bernardino County,060710020172
10523,sg:7b3b856c8f13432d8f713ffb60c0602f,San Jose Word Of Faith Christian Center,37.317938,-121.893381,San Jose,CA,95125,06,06085,Santa Clara County,060855018001
10524,sg:7d20c108919a43d4b137b9e8356f03f1,Community Baptist Church,34.132973,-117.60776100000001,Rancho Cucamonga,CA,91701,06,06071,San Bernardino County,060710020131
10525,sg:8aa03797d1534352a392c3b10ff4542f,St Paschal Baylon Church,37.757518,-122.14569399999999,Oakland,CA,94605,06,06001,Alameda County,060014099002
10526,sg:9970268c20cd47b9965e01732efc9987,Mt Whitney Baptist Church,36.608762,-118.06043400000001,Lone Pine,CA,93545,06,06027,Inyo County,060270008003
10527,sg:9a1604af71c9443db6ca1298ac26ce93,Great Exchange Covenant Church,37.386484,-122.011977,Sunnyvale,CA,94085,06,06085,Santa Clara County,060855087042
10528,sg:a57fb1065bf44676b9ce6dceb0f9f6c3,Mount Pleasant M B Church,37.919678000000005,-121.28451799999999,Stockton,CA,95206,06,06077,San Joaquin County,060770024021
10529,sg:b8d3c9d11d814bc089f81eab995f4548,Cornerstone Bible Church,33.873933,-117.980993,Fullerton,CA,92833,06,06059,Orange County,060590018011
10530,sg:c2151dd0945f450d948fdc237ec719a5,Aphesis Ministry,36.751172,-119.80893799999998,Fresno,CA,93728,06,06019,Fresno County,060190021003
10531,sg:c4f6f235bb6f44109cb5f4f0a404d971,Clayton Valley Church,37.946406,-121.96271000000002,Concord,CA,94521,06,06013,Contra Costa County,060133553012
10532,sg:c560694035a840bfb34a171b6785998f,Antioch Church,33.909436,-117.32788400000001,Riverside,CA,92508,06,06065,Riverside County,060650420122
10533,sg:da5d404c2c1a497c96ee4fb7511b48e9,Tracy Gurdwara,37.758683000000005,-121.50813899999999,Tracy,CA,95304,06,06077,San Joaquin County,060770052063
10534,sg:ec50e126c6c34b309d77a5ca0072b108,Love For One Soul Church,33.873082000000004,-117.98798899999998,Buena Park,CA,90621,06,06059,Orange County,060591106031
10535,sg:03cb9073b18f406793b2cc7954bcbb6d,Bayside Church Midtown,38.562983,-121.48686399999998,Sacramento,CA,95818,06,06067,Sacramento County,060670020002
10536,sg:16af12838ada4f93959645fa9e2ce65c,Compass Bible Church,33.58869,-117.725264,Aliso Viejo,CA,92656,06,06059,Orange County,060590626344
10537,sg:2d3817a4a2094792874a098e892c4568,St Joseph Catholic Church,34.405535,-119.51478200000001,Carpinteria,CA,93013,06,06083,Santa Barbara County,060830016013
10538,sg:42ddc931f96e464ead43e8aa08ebbcc9,Yucaipa Christ The Redemeemer Church,34.034087,-117.04024299999999,Yucaipa,CA,92399,06,06071,San Bernardino County,060710088003
10539,sg:53c5343c5d304e7b8b31889d60933fa9,Praise Chapel,33.759698,-117.855333,Santa Ana,CA,92701,06,06059,Orange County,060590754032
10540,sg:68dbd5a6583449af834083e9c72855ca,Harbor Lighthouse Church,34.205985,-119.081069,Camarillo,CA,93010,06,06111,Ventura County,061110056001
10541,sg:8b8be26d163e434f9c298a4767ddad1b,Family Life Christian Center,37.285154999999996,-121.818196,San Jose,CA,95111,06,06085,Santa Clara County,060855032102
10542,sg:9596052866d1411ebd4be095647f5fdb,Sound House Church,33.766740000000006,-118.131565,Long Beach,CA,90803,06,06037,Los Angeles County,060375776033
10543,sg:a264a6f506b34ab8a4e58f84c62d93e1,Grace United Methodist Church,33.768513,-118.16506100000001,Long Beach,CA,90814,06,06037,Los Angeles County,060375768012
10544,sg:a868010a7b8c498b81fd982f338c39a9,Chapel of Change Christian Fellowship,33.889489000000005,-118.180697,Paramount,CA,90723,06,06037,Los Angeles County,060375537021
10545,sg:a8df67baa3ad463bac4ada191e515b5f,Christ Assembly Church,32.670287,-117.105593,National City,CA,91950,06,06073,San Diego County,060730219002
10546,sg:ab180589bd03473f909d792d4e786675,First Baptist Church of Boron,35.002553999999996,-117.650376,Boron,CA,93516,06,06029,Kern County,060290056001
10547,sg:b215fe585548458b94e563db99062367,Glory Christian Church,32.899679,-117.118849,San Diego,CA,92126,06,06073,San Diego County,060730083601
10548,sg:c86cc1a99ec04e869c34bb2c8d00ae4e,Family Life Christian Fellowship,32.93907,-117.034016,Poway,CA,92064,06,06073,San Diego County,060730170492
10549,sg:ec943481651f47f9b8defd82fcb4211d,Elevation,36.987995,-121.95912,Soquel,CA,95073,06,06087,Santa Cruz County,060871211002
10550,sg:f378a4d292b6410891e389499a80f8d6,Crosspointe Community Church,40.564586,-122.31728400000001,Redding,CA,96002,06,06089,Shasta County,060890113004
10551,sg:f74d6720270748b8a5b123be431a5707,Iglesia Cristiana Casa Sacramento,38.654022999999995,-121.51700500000001,Sacramento,CA,95834,06,06067,Sacramento County,060670070181
10552,sg:fa3fa57bc78d47e2b493a68fd51cddfa,Seventh Day Adventist Church,38.452042,-121.953754,Vacaville,CA,95688,06,06095,Solano County,060952529041
10553,sg:06d30badb9314ab49e8ab3229fecd703,Latvian Evangelical Lutheran Church of So Calif,34.097865000000006,-118.247056,Los Angeles,CA,90039,06,06037,Los Angeles County,060371974101
10554,sg:09a28276cfa9437883723eab1c16dbd7,Saint Joseph Catholic Church,38.345857,-121.953709,Vacaville,CA,95687,06,06095,Solano County,060952529082
10555,sg:3e57109bd99d49caa925f95e3e9a8c49,The St John Baptist Catholic Church,37.918993,-122.313571,El Cerrito,CA,94530,06,06013,Contra Costa County,060133860004
10556,sg:4ef125f05a734fe0a7aaa2c91d0e7d2d,Mary Help of Christians Center,38.019003999999995,-121.303197,Stockton,CA,95210,06,06077,San Joaquin County,060770034071
10557,sg:57d70ab69ecd4c1c97733c5fc7e9b814,Church of Christ of the Valley,33.699038,-117.19976899999999,Sun City,CA,92586,06,06065,Riverside County,060650427113
10558,sg:86343bfb9c514fe0934f890f0d55ece2,St Mariana De Paredes Church,33.967,-118.097649,Pico Rivera,CA,90660,06,06037,Los Angeles County,060375026011
10559,sg:9239ff87478d47e0a7943743df2073f6,Long Beach Christian Fellowship,33.808755,-118.15535,Long Beach,CA,90806,06,06037,Los Angeles County,060379800181
10560,sg:9654f8bb51cc40319a7444e55c67f926,Wat Buddhadhammadharo Buddhist Forest Tradition Monastery,37.962175,-122.00844,Concord,CA,94518,06,06013,Contra Costa County,060133350001
10561,sg:173281ca59994b4d9d6bf9c8d35e4bd2,St Ambrose Catholic Church,34.094155,-118.36193999999999,West Hollywood,CA,90046,06,06037,Los Angeles County,060377002001
10562,sg:200497fd4cd84a909c7b2b9f9ea21298,Federmann Bernard Rev Lompoc Foursquare Church,34.639957,-120.45184499999999,Lompoc,CA,93436,,,,
10563,sg:29041497fa7c4653bf309e668ca3ff0d,St Michael Orthodox Church,34.021964000000004,-118.03676100000001,Whittier,CA,90601,06,06037,Los Angeles County,060375003001
10564,sg:29d051f2733c4a9ea2d131f670f7ac93,Folsom Point Church of Christ,38.692383,-121.13291100000001,Folsom,CA,95630,06,06067,Sacramento County,060670085011
10565,sg:4a74269a48d04aea8acdcd914a790829,Cambridge Drive Community Church,34.448541999999996,-119.82013700000002,Goleta,CA,93117,06,06083,Santa Barbara County,060830029143
10566,sg:61467b534f0c46adbd24fd8655f63740,Christian Assembly of San Gabriel,34.070208,-118.09125,Rosemead,CA,91770,06,06037,Los Angeles County,060374823033
10567,sg:d0d061daafcb45d4ab1404adfc477569,Christ Our Savior Catholic Parish,33.702996999999996,-117.896716,Santa Ana,CA,92704,06,06059,Orange County,060590741073
10568,sg:d57a32cbf456432cb5af94abfef55da7,St Paul Family Ministries,34.107572,-117.355162,Rialto,CA,92376,06,06071,San Bernardino County,060710038032
10569,sg:de4f0ef205a5405e8b279f1db068150d,El Redentor Lutheran Church,34.237441,-118.447448,Panorama City,CA,91402,06,06037,Los Angeles County,060371193411
10570,sg:e2925ac8092f4861b55ba664e6eaab86,Tri City Chinese Baptist Church,37.575413,-121.971007,Fremont,CA,94536,06,06001,Alameda County,060014412001
10571,sg:e8c1d982efd8460bbaca6d2e900e7e40,Wa Nam Buddhist Association,34.082956,-118.13288899999999,Alhambra,CA,91801,06,06037,Los Angeles County,060374810013
10572,sg:07e6ae6efeab4429b47cce479f42bfa6,Bible Way Overcoming Church of Jesus Christ,38.640157,-121.448276,Sacramento,CA,95838,06,06067,Sacramento County,060670067022
10573,sg:370c388c24e449f79fc39695a763cdf8,Revive San Francisco,37.780803999999996,-122.48016299999999,San Francisco,CA,94121,06,06075,San Francisco County,060750426011
10574,sg:8602fc50b6d048adab9ff035eaf945f4,Word of Life Worship Center,32.756011,-117.01076299999998,La Mesa,CA,91941,06,06073,San Diego County,060730149012
10575,sg:e30be3c93ad240e89ebf1e6ac9982bb9,Ming Ya Buddhist Foundation,34.063757,-118.19056200000001,Los Angeles,CA,90032,06,06037,Los Angeles County,060372014023
10576,sg:efe731f720e641268bee191cd4ad2de6,Love,37.797773,-121.20348700000001,Manteca,CA,95336,06,06077,San Joaquin County,060770051102
10577,sg:24ad525581584eac97243451f9ed6ff1,Grace Community Fellowship,40.189879,-122.205028,Red Bluff,CA,96080,06,06103,Tehama County,061030006003
10578,sg:33c9a4326bce464a8df56a91cd61ab07,Shepherd of Life Lutheran Elca,33.679727,-117.397356,Lake Elsinore,CA,92530,06,06065,Riverside County,060650430102
10579,sg:3a99b3e7f74a4c14aa3919956d26947c,Christian Church of Vacaville,38.364384,-121.984582,Vacaville,CA,95688,06,06095,Solano County,060952532041
10580,sg:aee42a5fb30b4de08ac9eed421224eaf,Creekside Bible Church,37.315948,-122.014445,Cupertino,CA,95014,06,06085,Santa Clara County,060855080011
10581,sg:e035043464ee422287f7fab2db31c710,St Pius X Catholic Church,32.725277,-116.868697,Jamul,CA,91935,06,06073,San Diego County,060730213042
10582,sg:e88a4821bf7b4780862c129e6606b5b0,The Church of Jesus Christ of Latter day Saints,34.103225,-117.571142,Rancho Cucamonga,CA,91730,06,06071,San Bernardino County,060710021101
10583,sg:e929f11e16d64947be2b06f45c1d50b0,Iglesia Bautista Esperanza Viva,35.384147999999996,-118.977205,Bakersfield,CA,93305,06,06029,Kern County,060290012012
10584,sg:ef2923c430d24e13b9dbb1ea85b4e1a8,Christ Church Berkeley,37.87843,-122.26755700000001,Berkeley,CA,94709,06,06001,Alameda County,060014224001
10585,sg:09fd1b193d834829809784e6001597b9,St Hughes Episcopal Church,33.752055,-116.70552099999999,Idyllwild,CA,92549,06,06065,Riverside County,060650444051
10586,sg:1a2c6c72fe6a4cefa1b2ed32c31f3b97,Felton Presbyterian Church,37.04935,-122.072593,Felton,CA,95018,06,06087,Santa Cruz County,060871207003
10587,sg:21878f47e2984398b225432940d794eb,Grace Lutheran ELCA,37.740272,-122.49085900000001,San Francisco,CA,94116,06,06075,San Francisco County,060750330006
10588,sg:24d89e0f731a4edebe2dd84d479b85bf,Crossroads Christian Fellowship,35.381172,-118.932578,Bakersfield,CA,93306,06,06029,Kern County,060290009061
10589,sg:2988a83d735c49c1849751f47519096a,Hope Lutheran Church of San Leandro Lcms,37.69164,-122.161934,San Leandro,CA,94579,06,06001,Alameda County,060014333003
10590,sg:9a2d6f3bd7994926835c9036e8aa63bf,Christian Church Homes Of Northern California,37.782942,-122.21948799999998,Oakland,CA,94601,06,06001,Alameda County,060014065003
10591,sg:9e7e0a1da9c54a75b91e72fbe9dbd0f0,Church On the Esplanade,39.737846000000005,-121.846228,Chico,CA,95926,06,06007,Butte County,060070006032
10592,sg:b4bae9a58d00449aba2444f5cf3063bb,Grace Baptist Church,39.5185,-121.533548,Oroville,CA,95966,06,06007,Butte County,060070027004
10593,sg:b7eed2e72aa240368df19d2d851bec75,Jehovah's Witnesses,37.968522,-121.963549,Concord,CA,94521,06,06013,Contra Costa County,060133331011
10594,sg:c05727f54f47453e831f1527df9925da,First Southern Baptist Church,39.083099,-122.923672,Lakeport,CA,95453,06,06033,Lake County,060330003002
10595,sg:d92d75674b874d97b412324058a491be,Prince of Peace Lutheran Church,34.099838,-117.86218600000001,Covina,CA,91724,06,06037,Los Angeles County,060374038013
