,safegraph_place_id,location_name,latitude,longitude,city,region,postal_code,stateFIPS,countyFIPS,countyName,poi_cbg,2020-01,2020-02,2020-03,2020-04,base
9316,sg:c81ac4d3f83243e0a8949dcf8cd91b49,St Paul Catholic Church,34.415903,-116.954451,Lucerne Valley,CA,92356,06,06071,San Bernardino County,060710121032,22.0,26.0,15.0,8.0,24.0
9317,sg:c820d01e79df49d48b71e4f52b7d5c42,San Dimas Wesleyan Church,34.114224,-117.80656299999998,San Dimas,CA,91773,06,06037,Los Angeles County,060374003041,59.0,34.0,33.0,13.0,46.5
9318,sg:c8247be086564be9a1d3ba210bdf4319,Full Gospel Country Salvation Church,36.072975,-119.045955,Porterville,CA,93257,06,06107,Tulare County,061070036021,36.0,27.0,27.0,21.0,31.5
9319,sg:c8257ededcbf4fea883c582460d99f90,Mar Thoma Church of Los Angeles,34.134969,-117.863815,Glendora,CA,91741,06,06037,Los Angeles County,060374011022,14.0,23.0,26.0,19.0,18.5
9320,sg:c82f4a1a1ae548659d440b044ea320ca,McGlothen Temple Church Of God In Christ,37.954189,-122.367537,Richmond,CA,94801,06,06013,Contra Costa County,060133650022,46.0,21.0,19.0,11.0,33.5
9321,sg:c82fa7b940274b8f9d3122259fe71d2c,Foursquare Church of Colton,34.066671,-117.317206,Colton,CA,92324,06,06071,San Bernardino County,060710070003,26.0,30.0,19.0,9.0,28.0
9322,sg:c831e187a7c048b88ff3156c088f443d,New Beginnings Community Baptist Church,33.992374,-117.422981,Riverside,CA,92509,06,06065,Riverside County,060650402021,6.0,8.0,7.0,0.0,7.0
9323,sg:c8346bcc1e3941e0ae35597898486aa6,North Ave Baptist Church,34.653927,-120.477024,Lompoc,CA,93436,0,0,0,0,55.0,49.0,42.0,22.0,52.0
9324,sg:c834743fdd9843369ae172116e2588c4,De Anza Spanish Ward,33.937753,-117.492167,Riverside,CA,92505,06,06065,Riverside County,060650411022,8.0,5.0,8.0,3.0,6.5
9327,sg:c846fff66daf4a2481db67f37ed0f84e,First Baptist Church,34.052878,-117.18127,Redlands,CA,92373,06,06071,San Bernardino County,060710082004,53.0,68.0,33.0,11.0,60.5
9328,sg:c84acd4ebfec433d9900fad4387c9732,Church of God,34.054863,-117.661915,Ontario,CA,91762,06,06071,San Bernardino County,060710017062,32.0,22.0,25.0,14.0,27.0
9329,sg:c84addd51d7345cb93c8ef0316cc3805,Daesung Korean Presbyterian Church,37.40392,-122.012978,Sunnyvale,CA,94089,06,06085,Santa Clara County,060855048032,98.0,86.0,53.0,21.0,92.0
9330,sg:c84e0692638b4c5795d8efd6695ba90f,Oak Ave Church,38.699999,-121.230306,Orangevale,CA,95662,06,06067,Sacramento County,060670082031,70.0,57.0,50.0,13.0,63.5
9331,sg:c84ff198e69d4b4981125769d669afa0,Methodist Church St Luke's United,37.936736,-122.337765,Richmond,CA,94804,06,06013,Contra Costa County,060133740002,30.0,31.0,26.0,8.0,30.5
9332,sg:c85233942d8d47389dbdc2c4bfa8459a,In His Presence Church,34.176631,-118.595297,Woodland Hills,CA,91367,06,06037,Los Angeles County,060371371041,103.0,68.0,51.0,7.0,85.5
9333,sg:c8676b61c3f84f5b9a39e48530d2093c,Ahmadiyya Muslin Center,33.912634000000004,-118.34411,Hawthorne,CA,90250,06,06037,Los Angeles County,060376024032,63.0,0.0,19.0,8.0,31.5
9334,sg:c867c74e2a6d4e62badf488f8210bdff,First Baptist Church,35.206112,-118.832354,Arvin,CA,93203,06,06029,Kern County,060290063042,13.0,12.0,12.0,9.0,12.5
9335,sg:c86eab6e1995412e9c4faf2aed410760,Holy Chapel Missionary Baptist Church,33.902205,-118.257153,Rancho Dominguez,CA,90220,06,06037,Los Angeles County,060375411001,90.0,60.0,46.0,28.0,75.0
9336,sg:c86ecd7617114ae3b1e07031eb64b1e4,First Presbyterian Church Of Altadena,34.192736,-118.159303,Altadena,CA,91001,06,06037,Los Angeles County,060374603021,22.0,19.0,14.0,7.0,20.5
9338,sg:c87f27f199d042dea9cb340d15b7b8d5,Rock,37.303549,-120.481686,Merced,CA,95340,06,06047,Merced County,060470013023,207.0,0.0,65.0,10.0,103.5
9339,sg:c8817c60f4f948ccbcf48b619edbf68b,First Baptist Church of Wallace,38.195183,-120.976957,Wallace,CA,95254,06,06009,Calaveras County,060090002102,5.0,7.0,5.0,0.0,6.0
9340,sg:c88e1ad4cea744e8a7f43597b78c9ac5,House Of Unity Christian Fellowship,35.803481,-119.23345,Delano,CA,93215,06,06107,Tulare County,061070043003,20.0,12.0,9.0,5.0,16.0
9341,sg:c892287815864e6abb3fa1354375655c,Walnut Grove buddhist Church,38.242872,-121.509876,Walnut Grove,CA,95690,06,06067,Sacramento County,060670099001,8.0,2.0,8.0,1.0,5.0
9342,sg:c8979a4899164772b8e0908d2ce5a236,Dinuba Seventh day Adventist Church,36.546761,-119.390772,Dinuba,CA,93618,06,06107,Tulare County,061070004021,103.0,66.0,16.0,13.0,84.5
9344,sg:c8a0dddf5d434b9ca06b8042f788c7db,Lakeview Terrace Baptist Church,34.275654,-118.395779,Sylmar,CA,91342,06,06037,Los Angeles County,060371041082,12.0,12.0,17.0,5.0,12.0
9345,sg:c8a4dcc3be684ef18112342f4a033b04,Community United Church of Christ,36.81845,-119.780922,Fresno,CA,93710,06,06019,Fresno County,060190054102,13.0,11.0,5.0,1.0,12.0
9346,sg:c8a88935c5d840a396f3ae9d58ba6a55,Faith Center Foursquare Church,40.801087,-124.141424,Eureka,CA,95501,06,06023,Humboldt County,060230005002,89.0,73.0,66.0,15.0,81.0
9347,sg:c8ad105f0c214910a89a6130fc0e42a2,Journey Center,38.448105,-122.700429,Santa Rosa,CA,95404,06,06097,Sonoma County,060971522031,7.0,9.0,5.0,9.0,8.0
9348,sg:c8ae1dded3624a49acaf6efa525dcbde,St Bruno's Catholic Church,37.628936,-122.415367,San Bruno,CA,94066,06,06081,San Mateo County,060816041013,40.0,40.0,24.0,5.0,40.0
9349,sg:c8ae85fc9ede4f69834549d53d0850e8,Church of Christ,33.91684,-118.356594,Hawthorne,CA,90250,06,06037,Los Angeles County,060376021062,31.0,35.0,28.0,12.0,33.0
9350,sg:c8b7a2a174b64e8b9bed0ee8a904c395,Congregational Christian UCC In Hacienda Heights,33.98622,-117.972501,Hacienda Heights,CA,91745,06,06037,Los Angeles County,060374085032,35.0,23.0,17.0,19.0,29.0
9351,sg:c8bee2ec32334446aa0bc5f397dcf9ad,Long Beach Korean Baptist Church,33.772549,-118.178148,Long Beach,CA,90802,06,06037,Los Angeles County,060375765011,34.0,19.0,17.0,10.0,26.5
9352,sg:c8c57f073df246608cb9a968eb99cdb7,Global Church,33.788318,-117.220265,Perris,CA,92571,06,06065,Riverside County,060650428003,74.0,60.0,43.0,29.0,67.0
9353,sg:c8c6ba5b78e44b6ea768acdc6d7efbf6,Church of Christ Eastside,37.970557,-121.242891,Stockton,CA,95215,06,06077,San Joaquin County,060770027011,42.0,53.0,47.0,17.0,47.5
9354,sg:c8d396425f794c34888321cc6ec85b8f,Saint Junipero Serra Parish,34.648475,-118.23752,Lancaster,CA,93536,06,06037,Los Angeles County,060379012052,33.0,50.0,33.0,5.0,41.5
9355,sg:c8d46d618d044bbd93a77465cb8e931d,Berendo Street Baptist Church,34.053549,-118.293901,Los Angeles,CA,90006,06,06037,Los Angeles County,060372133202,121.0,127.0,67.0,20.0,124.0
9356,sg:c8da680e31354681a338dffcaa1b471b,Church of Christ Porterville,36.085279,-119.035426,Porterville,CA,93257,06,06107,Tulare County,061070037003,32.0,36.0,35.0,27.0,34.0
9357,sg:c8dafcfa6cfe480a80e329a822d2bd7f,Crusaders Temple Church of God,33.953593,-118.253569,Los Angeles,CA,90002,06,06037,Los Angeles County,060375352002,82.0,75.0,35.0,33.0,78.5
9358,sg:c8e63867de634fe6baf3b2a30b36a8a6,University Baptist Church,33.81978400000001,-118.122984,Long Beach,CA,90808,06,06037,Los Angeles County,060375736019,14.0,21.0,16.0,9.0,17.5
9359,sg:c8e75320828649f693d2c00f8f55349a,CityReach Church Murrieta,33.559474,-117.133733,Murrieta,CA,92563,06,06065,Riverside County,060650432472,6.0,8.0,1.0,2.0,7.0
9360,sg:c8f7440582e448578aa10ac263633b25,Los Angeles Buddhist Vihara,34.161621000000004,-118.147359,Pasadena,CA,91103,06,06037,Los Angeles County,060374620021,51.0,29.0,30.0,22.0,40.0
9361,sg:c8f8a124bd10433ca3f4c2da0fd086e0,Sacred Heart Church,34.106731,-117.528371,Rancho Cucamonga,CA,91739,06,06071,San Bernardino County,060710020342,40.0,39.0,26.0,2.0,39.5
9362,sg:c8f9bc5708a744c887397d6cba07252d,Mission Hills United Church of Christ,32.751142,-117.174374,San Diego,CA,92103,06,06073,San Diego County,060730002011,39.0,37.0,34.0,16.0,38.0
9363,sg:c8fd1c218f9042a0963ca919cecdfdf7,Crossroads Calvary Chapel,33.189598,-117.348583,Oceanside,CA,92054,06,06073,San Diego County,060730185044,24.0,21.0,13.0,2.0,22.5
9364,sg:c8fe1c03440a457a88f93a991c22dbcf,Golden City Church,37.767426,-122.470394,San Francisco,CA,94122,06,06075,San Francisco County,060759803001,45.0,66.0,24.0,2.0,55.5
9365,sg:c902f569e4bc435eababcbaee6a340b2,Crossroads United Methodist Church,33.913936,-118.238654,Compton,CA,90222,06,06037,Los Angeles County,060375413001,499.0,368.0,117.0,76.0,433.5
9366,sg:c907bf5233e14741a24dab719af0e87b,Serra Mesa Christian Fellowship,32.793331,-117.144203,San Diego,CA,92123,06,06073,San Diego County,060730092021,45.0,49.0,26.0,19.0,47.0
9369,sg:c91ca4e5691d45bc9141cc86997321bb,Placerita Bible Church,34.381902000000004,-118.522876,Newhall,CA,91321,06,06037,Los Angeles County,060379203321,48.0,57.0,44.0,8.0,52.5
9370,sg:c91d05d23a23421b859b5f937d2b7e93,St Jude Church,36.65694600000001,-119.795036,Fresno,CA,93706,06,06019,Fresno County,060190018004,81.0,178.0,52.0,2.0,129.5
9371,sg:c92729d9a12847ef8ce96c83138abfbc,Faith Baptist Church,34.256076,-118.998696,Somis,CA,93066,06,06111,Ventura County,061110052021,12.0,9.0,12.0,2.0,10.5
9372,sg:c927596eafe24a3b95ba25d4e30b4a32,Shepherd Church,34.518605,-118.317525,Agua Dulce,CA,91390,06,06037,Los Angeles County,060379108132,17.0,22.0,15.0,7.0,19.5
9373,sg:c92df731b88348f880f145cdbcce7dc9,Long Beach Alliance Church,33.817646999999994,-118.108466,Long Beach,CA,90808,06,06037,Los Angeles County,060375740003,67.0,62.0,48.0,0.0,64.5
9374,sg:c93bb607e36f4858bab75b13ab33d685,The Walk,33.886039000000004,-118.072132,Norwalk,CA,90650,06,06037,Los Angeles County,060375545131,71.0,43.0,50.0,22.0,57.0
9375,sg:c93c102e984847e0b7319c66a68cd13c,Queen of Angels Catholic Church,32.844966,-116.767194,Alpine,CA,91901,06,06073,San Diego County,060730212061,42.0,68.0,48.0,14.0,55.0
9376,sg:c9443b0b91b84481bf5803cdb0da09f6,Consolation Church of God In Christ,33.911486,-118.193614,Lynwood,CA,90262,06,06037,Los Angeles County,060375418012,85.0,68.0,46.0,29.0,76.5
9377,sg:c948170e210641dd86304d5740864e99,Our Savior's Lutheran Church,33.926841,-116.890942,Banning,CA,92220,06,06065,Riverside County,060650441011,66.0,48.0,30.0,10.0,57.0
9378,sg:c94d094634084a53bfcd77a0279af81b,Lutheran Church of Our Savior Missouri Synod,36.661592,-121.67236,Salinas,CA,93901,06,06053,Monterey County,060530015001,9.0,7.0,5.0,1.0,8.0
9379,sg:c9567678ae9647f58f5c78562f4e9290,Seventh Day Adventist Churches,33.140177,-117.107038,Escondido,CA,92026,06,06073,San Diego County,060730203091,15.0,28.0,7.0,1.0,21.5
9380,sg:c956e38070d2414a812a173ca5e2b1c4,Church of God Escondido,33.108758,-117.111693,Escondido,CA,92029,06,06073,San Diego County,060730203071,9.0,6.0,3.0,6.0,7.5
9381,sg:c96786d4a324436cb8b80391dc809060,Iglesia Cristiana Luz del Evangelio,38.590464,-121.538584,West Sacramento,CA,95605,06,06113,Yolo County,061130101024,12.0,9.0,10.0,12.0,10.5
9382,sg:c9743ca4ab774bbd98810f9822647fbb,Living Stone Ministries,37.692891,-122.476013,Daly City,CA,94015,06,06081,San Mateo County,060816012001,21.0,20.0,12.0,9.0,20.5
9383,sg:c97a59ca375b44ec875a26d74e6eff73,Grace Church,33.137571,-117.140476,San Marcos,CA,92078,06,06073,San Diego County,060730203062,28.0,30.0,16.0,1.0,29.0
9384,sg:c97d9ad0f9234d69b053c84f8af8cf6d,Tensho Kotai Jingu Kyo,34.079933000000004,-118.064207,Rosemead,CA,91770,06,06037,Los Angeles County,060374329023,21.0,23.0,20.0,15.0,22.0
9385,sg:c97e82f7a9af4347a966abb494c75ff6,Church of the Living God Faith Tabernacle,37.803837,-122.299657,Oakland,CA,94607,06,06001,Alameda County,060014022003,33.0,21.0,19.0,10.0,27.0
9386,sg:c990ca8d08ea4818841d2b20a65da880,St Rose of Lima Church,32.634815,-117.076979,Chula Vista,CA,91910,06,06073,San Diego County,060730128003,159.0,192.0,114.0,8.0,175.5
9387,sg:c999a5ac7c914a1383e3fce69c74d32a,Antioch Covenant Church,37.998676,-121.834426,Antioch,CA,94509,06,06013,Contra Costa County,060133072043,32.0,24.0,33.0,19.0,28.0
9388,sg:c99f3a90a8b149f8a441c7f4e56e64aa,Church Of God Seventh Day,38.116523,-121.298065,Lodi,CA,95242,06,06077,San Joaquin County,060770043034,40.0,35.0,20.0,10.0,37.5
9389,sg:c9a4cf1d6c4b4ebdb0c57d2607da8a28,Seventh Day Adventist Church,37.670084,-122.102922,Hayward,CA,94541,06,06001,Alameda County,060014356011,20.0,20.0,22.0,7.0,20.0
9390,sg:c9b976dbe6b541ee8e167552827a55ce,Tenrikyo Orange Church,33.835357,-117.849241,Orange,CA,92865,06,06059,Orange County,060590762014,8.0,13.0,4.0,6.0,10.5
9391,sg:c9bc5f2f811f4da29fc6a96b202d979e,United Armenian Congregational Church,34.13315,-118.354788,Los Angeles,CA,90068,06,06037,Los Angeles County,060371437001,94.0,76.0,50.0,13.0,85.0
9392,sg:c9c29af550024bad966b15f4556694fc,Bethel of the Valley Church,34.277817,-118.406452,Pacoima,CA,91331,06,06037,Los Angeles County,060371042031,64.0,51.0,53.0,26.0,57.5
9394,sg:c9cd089ebede465db9592a2939402a4d,Galt Church of Christ,38.260589,-121.300886,Galt,CA,95632,06,06067,Sacramento County,060670095032,38.0,27.0,37.0,30.0,32.5
9395,sg:c9cf282711c341329f3545ba95a5181f,Community Christian Alliance Church,34.221163,-118.543503,Northridge,CA,91324,06,06037,Los Angeles County,060371154041,25.0,24.0,17.0,13.0,24.5
9396,sg:c9d4f83a069c43c5bec79b6ed36bceb4,Calvary Chapel Natomas,38.643045,-121.480647,Sacramento,CA,95834,06,06067,Sacramento County,060670070191,17.0,17.0,13.0,1.0,17.0
9397,sg:c9d79fecb5fc4ed1bd19d7f137968e0b,St Martin's Catholic Church,32.76906,-117.031115,La Mesa,CA,91942,06,06073,San Diego County,060730148062,44.0,48.0,25.0,2.0,46.0
9398,sg:c9e6d910751d40679d3e130b0cd3c411,Granada Heights Friends Church,33.922962,-118.011655,La Mirada,CA,90638,06,06037,Los Angeles County,060375036011,116.0,104.0,78.0,21.0,110.0
9399,sg:c9fa8be3ec7345d88b753ba4a6ab7cf9,Christ First Baptist Church,33.90121,-118.208636,Compton,CA,90221,06,06037,Los Angeles County,060375416051,40.0,29.0,22.0,12.0,34.5
9400,sg:c9ff9203b449469682513fb29869cb58,Iglesia Apostolica La Piedra Angular,38.266002,-122.025498,Fairfield,CA,94533,06,06095,Solano County,060952526061,46.0,27.0,18.0,11.0,36.5
9401,sg:ca04df5e70af46d5a8fa8eee2ba36b5a,Church of God Seventh Day New Beginnings,34.064754,-117.656287,Ontario,CA,91762,06,06071,San Bernardino County,060710011013,31.0,14.0,21.0,11.0,22.5
9402,sg:ca0e8e57166c467b928f26e9696e0265,Faith United Methodist Church,37.685135,-122.141302,San Leandro,CA,94579,06,06001,Alameda County,060014336003,105.0,72.0,62.0,39.0,88.5
9403,sg:ca100486c8754d19801c3b042b2e4103,Santa Maria Vineyard Church,34.951786,-120.426668,Santa Maria,CA,93454,06,06083,Santa Barbara County,060830021011,39.0,23.0,27.0,18.0,31.0
9404,sg:ca1095c445994fa9bc488ec9f2038684,Saints Peter and Paul Maronite Catholic Church,34.269038,-118.779481,Simi Valley,CA,93065,06,06111,Ventura County,061110077002,12.0,11.0,6.0,2.0,11.5
9405,sg:ca12023a1c3e492ea594c72e374e0aa6,Faith Presbyterian Church,38.34030900000001,-122.710262,Rohnert Park,CA,94928,06,06097,Sonoma County,060971513053,29.0,11.0,23.0,10.0,20.0
9406,sg:ca1225f3bcfd45289dbb6ac0511f0623,Christian Science Church of Christ Scientist & Reading Room,32.79973,-117.247115,San Diego,CA,92109,06,06073,San Diego County,060730079052,18.0,22.0,11.0,9.0,20.0
9407,sg:ca169ebfba1341beb68049c0deb88154,CrossRoads Community Church,38.211848,-122.128586,Fairfield,CA,94534,06,06095,Solano County,060952523051,18.0,23.0,34.0,7.0,20.5
9408,sg:ca16e5cde0524852a31da6351657edfe,Landmark Missionary Baptist Church,39.282481,-121.658712,Live Oak,CA,95953,06,06101,Sutter County,061010507011,9.0,7.0,7.0,2.0,8.0
9410,sg:ca23a70158cb4829a55ec5d953f0067d,Antioch Missionary Baptist Church,33.930665999999995,-117.402138,Riverside,CA,92504,06,06065,Riverside County,060650313002,46.0,52.0,30.0,6.0,49.0
9411,sg:ca25f5bd6ff44960b041a4280754f87c,The River Ukiah Foursquare Church,39.159062,-123.211174,Ukiah,CA,95482,06,06045,Mendocino County,060450115002,32.0,28.0,27.0,14.0,30.0
9412,sg:ca275ec991184a10bfe49af2cd33df9a,First Southern Baptist Church,36.700398,-119.556989,Sanger,CA,93657,06,06019,Fresno County,060190061001,132.0,182.0,141.0,22.0,157.0
9413,sg:ca38c691638d4a85b9e72aba3c53da6c,Pilgrim Church,34.061499,-118.311693,Los Angeles,CA,90010,06,06037,Los Angeles County,060372126101,20.0,25.0,10.0,3.0,22.5
9415,sg:ca3dd55ee777406dbfed202f3662c64d,Jehovah's Witnesses,34.145711,-117.998582,Monrovia,CA,91016,06,06037,Los Angeles County,060374310013,26.0,18.0,18.0,4.0,22.0
9416,sg:ca6a8031dc594dc482fcd2f5acc52183,All Nations Church of Christ Holiness,37.8524,-122.267709,Berkeley,CA,94703,06,06001,Alameda County,060014239012,9.0,9.0,9.0,5.0,9.0
9417,sg:ca72d5796d9f4cb6930de4b84d657447,Agape Community Church,34.696090000000005,-118.098143,Lancaster,CA,93535,06,06037,Los Angeles County,060379006092,28.0,29.0,15.0,4.0,28.5
9418,sg:ca735df486494081b08df894c865c124,First Baptist Church Paso Robles,35.631494,-120.691063,Paso Robles,CA,93446,06,06079,San Luis Obispo County,060790101025,45.0,43.0,26.0,7.0,44.0
9419,sg:ca7952a7ab4145a7941f8ec8e5187fc9,Faith Bible Church,34.144211,-117.298905,San Bernardino,CA,92405,06,06071,San Bernardino County,060710053005,19.0,12.0,11.0,6.0,15.5
9420,sg:ca7cbd78441646fe8ef7c489156f35d9,Lost & Found Ministries,34.123757,-117.322886,San Bernardino,CA,92411,06,06071,San Bernardino County,060710042014,106.0,121.0,85.0,39.0,113.5
9421,sg:ca849f3ba537405f9d5ed8bc911d395a,Neighborhood Congregational Church,33.537682000000004,-117.77804,Laguna Beach,CA,92651,06,06059,Orange County,060590626053,8.0,6.0,4.0,1.0,7.0
9422,sg:ca86fe24bb5e44a28b027d953a9f3e3a,Church of Religious Science Glendale,34.156946000000005,-118.220246,Glendale,CA,91206,06,06037,Los Angeles County,060373009012,32.0,30.0,17.0,16.0,31.0
9423,sg:ca8da356d1df437ebcb6d3d41145cec9,Monte De Sion Church,34.050321000000004,-118.188565,Los Angeles,CA,90063,06,06037,Los Angeles County,060375308014,10.0,10.0,9.0,2.0,10.0
9424,sg:ca9243462a52410abd443eee370adbdf,Newland Street Church of Christ,33.761374,-117.980711,Garden Grove,CA,92844,06,06059,Orange County,060590888023,66.0,179.0,50.0,37.0,122.5
9425,sg:ca94622515e04cd388f77091e53d8899,Laguna Chinese Baptist Church,38.422398,-121.452479,Elk Grove,CA,95758,06,06067,Sacramento County,060670096181,61.0,59.0,34.0,8.0,60.0
9426,sg:ca94702dad1e40a28bf2927e032dd2a5,The Church of Jesus Christ of Latter day Saints,33.933694,-117.445843,Riverside,CA,92503,06,06065,Riverside County,060650315025,88.0,87.0,73.0,29.0,87.5
9427,sg:ca956ed1813c4d858adfd9d7f07dca37,St John's Episcopal Church,34.124084,-117.777354,La Verne,CA,91750,06,06037,Los Angeles County,060374002072,86.0,44.0,32.0,18.0,65.0
9428,sg:ca95af3cc7964098bcd3926fb2e04dca,The Church of Jesus Christ of Latter day Saints,33.844813,-117.801612,Anaheim,CA,92807,06,06059,Orange County,060590219152,72.0,64.0,44.0,33.0,68.0
9429,sg:caa7cc166ae34d4fa7ee9c3170dcb9ba,Allen Chapel AME Church,34.081609,-117.276277,San Bernardino,CA,92408,06,06071,San Bernardino County,060710072002,34.0,31.0,21.0,13.0,32.5
9430,sg:caa9039aa5334c4ba3c7f739355b48d1,Valley Baptist Church,37.993414,-122.534833,San Rafael,CA,94903,06,06041,Marin County,060411082002,13.0,12.0,10.0,2.0,12.5
9431,sg:caac60b4546145438504a8231f99f31a,Baldwin Park Church of Christ,34.075605,-117.972794,Baldwin Park,CA,91706,06,06037,Los Angeles County,060374048022,64.0,45.0,31.0,24.0,54.5
9432,sg:caac8e036bd840769b7d0794f6893d18,Faith Presbyterian Church,33.835887,-118.18608799999998,Long Beach,CA,90807,06,06037,Los Angeles County,060375719001,20.0,13.0,13.0,2.0,16.5
9433,sg:cab6d85c01a64b08a202a7c776dd90ab,Singing Waters Ministries,37.977438,-119.133466,Lee Vining,CA,93541,06,06051,Mono County,060510001024,7.0,11.0,11.0,0.0,9.0
9434,sg:cabcf003269f4871896b78775aab2776,Amparan Jose,37.346753,-121.898196,San Jose,CA,95112,06,06085,Santa Clara County,060855002003,18.0,26.0,18.0,2.0,22.0
9436,sg:cac0c01b2f8542098dd1ccc8770a7894,Risen Church,34.02538,-118.49424,Santa Monica,CA,90403,06,06037,Los Angeles County,060377015013,6.0,5.0,2.0,5.0,5.5
9437,sg:cac23a68ad874475af1a87aa187f284d,Hope Evangelical Lutheran Church,37.524527,-122.305117,San Mateo,CA,94403,06,06081,San Mateo County,060816071001,6.0,6.0,4.0,4.0,6.0
9438,sg:cac274bcc29d419795882103ef8e12b4,Neighborhood Ministries,40.181758,-122.249807,Red Bluff,CA,96080,06,06103,Tehama County,061030005001,20.0,23.0,19.0,15.0,21.5
9439,sg:cac72f8e5cf549dd96b2f176c218ce04,Armenian Pentecostal Church,38.575224,-121.308217,Sacramento,CA,95827,06,06067,Sacramento County,060670090072,69.0,76.0,53.0,13.0,72.5
9440,sg:caca679e2d7b41178a1b332e7997cde3,St Francis Xavier Cabrini Church,34.235222,-117.29955,Crestline,CA,92325,06,06071,San Bernardino County,060710108021,22.0,17.0,16.0,12.0,19.5
9441,sg:cad130e4d7ca4d21a1bc381750a82bbb,Harvest Two Outreach,37.296685,-120.474199,Merced,CA,95340,06,06047,Merced County,060470014011,33.0,26.0,25.0,17.0,29.5
9442,sg:cad3b6c4800f4575aa6f64f08f98b80b,Bethlehem Lutheran Church,38.893346,-121.074932,Auburn,CA,95603,06,06061,Placer County,060610204011,4.0,5.0,4.0,0.0,4.5
9443,sg:cad853b3eabe4da98bec566ad10d3552,Christian Service Brigade,37.978171,-122.021766,Concord,CA,94519,06,06013,Contra Costa County,060133310003,20.0,12.0,10.0,10.0,16.0
9444,sg:cade00ea58f54a20846cba3945e110d4,Vista Grace Presbyterian Church,33.220851,-117.227223,Vista,CA,92084,06,06073,San Diego County,060730192054,48.0,33.0,29.0,23.0,40.5
9445,sg:cae7e1755cc94c74be1f057d6e832460,St Mark's United Methodist Church,33.963311,-118.313867,Los Angeles,CA,90047,06,06037,Los Angeles County,060372381003,69.0,57.0,35.0,24.0,63.0
9446,sg:caf0e56d146242e4bfee22b5a0c2389f,Community United Methodist Church,33.25077,-116.378926,Borrego Springs,CA,92004,06,06073,San Diego County,060730210003,15.0,12.0,13.0,4.0,13.5
9447,sg:caf17ddb8dd94652b58214367f0d1e87,New Wine Church,33.857014,-117.959858,Fullerton,CA,92833,06,06059,Orange County,060590019032,49.0,31.0,31.0,8.0,40.0
9448,sg:caf977b8d76b45d5a700393fcaa32465,St Felicitas Church,37.69080200000001,-122.158676,San Leandro,CA,94579,06,06001,Alameda County,060014335001,17.0,20.0,7.0,6.0,18.5
9449,sg:caff284809924ccea8e6c31bf13c1aba,Gethsemane Church of God In Christ,33.95169,-118.291317,Los Angeles,CA,90044,06,06037,Los Angeles County,060372404012,35.0,23.0,11.0,9.0,29.0
9450,sg:cb042d4f2de24fc4a1eec3f0f0b984ee,Zainabia,34.063555,-117.741995,Pomona,CA,91767,06,06037,Los Angeles County,060374088001,10.0,12.0,4.0,1.0,11.0
9451,sg:cb07dd4fbf4446aab2f62d9888cc440b,The Church of Jesus Christ of Latter day Saints,34.098182,-117.86449,Covina,CA,91724,06,06037,Los Angeles County,060374037211,96.0,108.0,71.0,23.0,102.0
9452,sg:cb09b7517c704f7292b6efdcf9b2ec44,Dove Christian Ministries,34.186982,-119.179955,Oxnard,CA,93033,06,06111,Ventura County,061110038011,46.0,27.0,23.0,16.0,36.5
9453,sg:cb0fcc3a7907444e817a334976586590,Methodist Churches United,34.179039,-118.299834,Burbank,CA,91502,06,06037,Los Angeles County,060373107031,23.0,15.0,14.0,7.0,19.0
9454,sg:cb10a4f9bd4246f3baa11cd6b96998b1,The Church of Jesus Christ of Latter day Saints,33.552443,-117.719768,Laguna Niguel,CA,92677,06,06059,Orange County,060590626331,87.0,99.0,86.0,28.0,93.0
9456,sg:cb14e0f9fa494720a1388c1567bcec95,Saint Thomas the Apostle Catholic Church,33.923388,-117.43861,Riverside,CA,92503,06,06065,Riverside County,060650316011,178.0,173.0,121.0,17.0,175.5
9458,sg:cb19cdf68fa04a4397f646d904a15daa,The Lighthouse,33.642748,-117.923721,Costa Mesa,CA,92627,06,06059,Orange County,060590636052,40.0,38.0,21.0,12.0,39.0
9461,sg:cb2bb80df2f047a296dffb720447aba7,Buddhist Fa Kwang Temple,33.935432,-118.155442,Downey,CA,90242,06,06037,Los Angeles County,060375515011,36.0,43.0,25.0,11.0,39.5
9462,sg:cb2f0b5d3bfd43e590423796fa75917b,Nueva Vida Presbyterian Church,33.987344,-118.056383,Whittier,CA,90606,06,06037,Los Angeles County,060375013004,35.0,21.0,18.0,8.0,28.0
9463,sg:cb2f2c274ce74c6eae1f58983ab55093,River of Life Christian Fellowship,37.805915,-122.276717,Oakland,CA,94612,06,06001,Alameda County,060014026001,9.0,6.0,0.0,0.0,7.5
9464,sg:cb39d9f499dc4df38cc65295e4b676ce,Word of Life Fellowship,38.068617,-120.185983,Mi Wuk Village,CA,95346,06,06109,Tuolumne County,061090031004,16.0,20.0,16.0,3.0,18.0
9465,sg:cb5966e78e534a5583626fbb91ab9596,Tri Nghiem Association Chua Tri Nghiem,33.776412,-117.974965,Garden Grove,CA,92841,06,06059,Orange County,060590881071,102.0,46.0,37.0,18.0,74.0
9466,sg:cb59a5b8ad2d48ae80117dd184b17808,Chua Phuoc Long,33.758003,-117.950839,Garden Grove,CA,92843,06,06059,Orange County,060590889031,64.0,38.0,15.0,28.0,51.0
